user_id,login_time,failed_attempts,new_ip,new_device,device,location,vpn_used,proxy_used,login_successful,account_age_days,suspicious_activity,is_risky
76751,13-01-2024 10:15,0,0,1,Windows,Canada,0,1,0,1844,1,0
50606,13-01-2024 10:16,0,0,1,Linux,Australia,0,0,1,3504,0,0
31694,13-01-2024 10:17,2,1,0,Windows,Canada,1,1,0,196,0,0
32253,13-01-2024 10:18,2,0,1,Mobile,USA,1,1,1,747,1,0
25230,13-01-2024 10:19,6,1,1,Mac,India,0,0,1,3606,0,0
54974,13-01-2024 10:20,1,0,0,Windows,Australia,1,1,1,1308,0,1
64545,13-01-2024 10:21,7,0,1,Windows,India,1,1,1,2004,0,0
17925,13-01-2024 10:22,0,1,1,Windows,UK,0,0,0,702,0,0
7033,13-01-2024 10:23,7,0,1,Mobile,Canada,1,0,1,2366,1,0
63461,13-01-2024 10:24,8,0,0,Mac,India,1,0,1,1493,0,0
3665,13-01-2024 10:25,4,1,1,Mac,Canada,1,1,0,1893,0,0
28025,13-01-2024 10:26,3,0,1,Tablet,Canada,0,0,1,3151,0,1
24533,13-01-2024 10:27,5,0,1,Mobile,Canada,1,0,0,1291,0,0
46897,13-01-2024 10:28,5,1,1,Mobile,Germany,1,1,1,3129,0,0
78661,13-01-2024 10:29,7,1,1,Tablet,Canada,0,0,1,2714,0,0
21998,13-01-2024 10:30,7,1,1,Tablet,USA,0,1,1,1819,0,0
62248,13-01-2024 10:31,0,0,1,Mac,UK,1,0,0,3186,0,0
24057,13-01-2024 10:32,8,1,0,Windows,Germany,1,0,1,879,0,1
80244,13-01-2024 10:33,9,0,1,Tablet,USA,1,0,1,2813,0,0
84608,13-01-2024 10:34,0,0,0,Windows,India,0,0,0,1394,0,0
71631,13-01-2024 10:35,2,0,1,Mobile,Canada,0,0,1,1180,0,1
98031,13-01-2024 10:36,6,0,1,Mobile,UK,0,1,1,1521,0,0
68173,13-01-2024 10:37,4,1,1,Windows,USA,0,1,1,657,0,0
81206,13-01-2024 10:38,5,0,1,Windows,Canada,0,1,1,3286,0,0
39734,13-01-2024 10:39,7,0,1,Mobile,Canada,0,0,1,2720,0,0
63072,13-01-2024 10:40,3,0,0,Windows,Canada,1,1,1,1884,1,0
65175,13-01-2024 10:41,3,0,0,Tablet,Germany,0,0,0,2026,0,0
64783,13-01-2024 10:42,7,0,1,Linux,Australia,0,1,1,2261,0,0
95194,13-01-2024 10:43,2,1,0,Linux,India,1,1,1,3621,0,0
71739,13-01-2024 10:44,5,1,0,Mac,Germany,1,1,1,749,0,0
88054,13-01-2024 10:45,3,1,1,Windows,Germany,1,0,1,470,0,0
52042,13-01-2024 10:46,5,1,1,Tablet,Germany,0,1,1,984,1,0
53357,13-01-2024 10:47,3,1,0,Windows,USA,1,0,1,3363,0,0
9669,13-01-2024 10:48,1,0,1,Mac,India,0,1,1,3168,0,0
68902,13-01-2024 10:49,9,1,1,Tablet,Australia,0,0,1,2740,0,0
19910,13-01-2024 10:50,2,0,0,Mobile,India,0,0,1,926,0,1
57959,13-01-2024 10:51,7,0,0,Mobile,UK,0,1,0,3494,0,0
97623,13-01-2024 10:52,0,1,0,Linux,Germany,0,1,1,804,1,0
1366,13-01-2024 10:53,9,0,1,Tablet,Australia,0,0,1,2226,0,0
49415,13-01-2024 10:54,5,1,1,Mobile,UK,1,1,0,1820,0,0
10907,13-01-2024 10:55,8,1,1,Windows,Australia,0,0,1,410,0,0
96825,13-01-2024 10:56,0,1,1,Tablet,USA,1,0,1,111,0,0
33780,13-01-2024 10:57,3,0,0,Mobile,UK,0,0,1,3287,0,1
58879,13-01-2024 10:58,6,0,0,Mac,USA,1,1,1,2648,0,0
86159,13-01-2024 10:59,5,1,1,Linux,Canada,1,0,1,3275,0,0
36085,13-01-2024 11:00,5,0,0,Windows,Germany,1,1,1,3622,0,0
66499,13-01-2024 11:01,8,0,1,Windows,USA,1,0,0,3537,0,0
21426,13-01-2024 11:02,7,1,0,Tablet,UK,0,0,0,1313,0,0
49197,13-01-2024 11:03,4,1,0,Tablet,Canada,1,0,1,2935,0,0
8485,13-01-2024 11:04,1,0,0,Windows,Canada,0,0,1,2920,0,0
50527,13-01-2024 11:05,2,0,1,Mobile,UK,1,0,0,1320,0,0
65600,13-01-2024 11:06,9,0,1,Mac,USA,1,0,1,105,0,0
99560,13-01-2024 11:07,2,0,1,Tablet,USA,0,1,1,581,0,0
92005,13-01-2024 11:08,3,0,1,Linux,UK,0,0,0,383,0,1
82439,13-01-2024 11:09,1,0,1,Mac,UK,0,0,1,110,0,0
69748,13-01-2024 11:10,7,0,1,Mac,India,1,0,0,1420,1,0
59528,13-01-2024 11:11,7,1,1,Linux,India,0,0,0,2319,0,1
28799,13-01-2024 11:12,7,0,0,Tablet,USA,0,0,1,2016,0,0
47339,13-01-2024 11:13,9,0,0,Windows,Canada,1,0,1,265,0,0
17087,13-01-2024 11:14,4,0,0,Windows,Canada,1,1,1,3452,0,0
8446,13-01-2024 11:15,9,1,1,Mac,Australia,0,0,0,2902,0,1
51460,13-01-2024 11:16,5,0,0,Mac,UK,0,1,1,985,0,0
95817,13-01-2024 11:17,5,1,0,Mac,Germany,0,0,1,3320,0,0
59260,13-01-2024 11:18,6,1,0,Mac,Canada,1,1,1,2246,0,0
15877,13-01-2024 11:19,0,1,1,Linux,India,1,0,1,762,1,1
25723,13-01-2024 11:20,9,1,1,Tablet,USA,0,1,1,3103,1,0
13943,13-01-2024 11:21,2,0,0,Windows,Germany,1,0,1,708,0,0
11306,13-01-2024 11:22,2,1,0,Windows,UK,1,0,1,1564,1,1
37784,13-01-2024 11:23,6,0,1,Linux,Australia,1,0,1,3296,0,0
21455,13-01-2024 11:24,5,0,0,Mobile,Germany,0,1,1,1144,1,0
91027,13-01-2024 11:25,8,0,0,Windows,UK,1,1,1,1431,0,0
72448,13-01-2024 11:26,8,1,0,Linux,India,0,1,1,1231,0,0
30974,13-01-2024 11:27,8,0,0,Mac,Canada,1,1,1,3559,0,0
28371,13-01-2024 11:28,3,0,1,Windows,USA,1,0,0,1506,1,0
99746,13-01-2024 11:29,2,0,0,Mobile,USA,1,0,1,2775,0,0
4936,13-01-2024 11:30,3,0,1,Linux,USA,1,0,1,1905,0,0
34166,13-01-2024 11:31,2,1,1,Linux,Germany,1,1,1,1385,1,0
26727,13-01-2024 11:32,6,0,1,Windows,UK,1,0,1,3432,0,0
64969,13-01-2024 11:33,2,1,0,Mac,Germany,1,0,1,2729,0,0
29368,13-01-2024 11:34,0,0,0,Tablet,Australia,0,1,1,1877,0,0
69531,13-01-2024 11:35,7,1,1,Windows,Australia,1,1,1,1016,0,0
40097,13-01-2024 11:36,5,0,1,Windows,UK,1,0,0,803,0,1
35984,13-01-2024 11:37,4,1,0,Mobile,Germany,1,0,0,996,0,0
51859,13-01-2024 11:38,7,1,1,Tablet,USA,0,1,1,3603,0,0
45291,13-01-2024 11:39,7,0,1,Mac,UK,1,0,1,909,0,1
66228,13-01-2024 11:40,2,1,1,Linux,Canada,0,1,0,1542,0,0
93099,13-01-2024 11:41,2,0,0,Linux,Canada,1,1,1,2180,0,0
23150,13-01-2024 11:42,9,1,1,Linux,Canada,1,1,1,1622,0,0
23061,13-01-2024 11:43,6,0,0,Windows,Australia,1,1,1,1053,0,0
30178,13-01-2024 11:44,2,0,0,Mobile,Germany,1,0,1,2499,0,0
57790,13-01-2024 11:45,8,0,1,Tablet,USA,0,0,1,3032,0,0
66696,13-01-2024 11:46,7,0,0,Tablet,India,1,1,1,759,1,0
16648,13-01-2024 11:47,7,0,0,Windows,UK,0,0,1,688,0,0
62779,13-01-2024 11:48,8,1,0,Mac,UK,1,1,1,771,1,1
37672,13-01-2024 11:49,7,1,1,Mac,India,1,1,1,247,0,0
70109,13-01-2024 11:50,3,1,1,Tablet,USA,1,1,1,1469,1,0
61521,13-01-2024 11:51,6,0,0,Tablet,India,1,1,0,1673,0,1
35593,13-01-2024 11:52,5,1,1,Windows,USA,0,0,1,78,0,1
14786,13-01-2024 11:53,0,1,1,Tablet,USA,0,0,0,3173,0,0
95036,13-01-2024 11:54,4,0,0,Mobile,India,1,1,0,362,0,0
10815,13-01-2024 11:55,1,1,1,Mac,Australia,0,0,0,124,1,0
22966,13-01-2024 11:56,8,1,1,Mobile,Germany,1,0,1,1158,0,0
14794,13-01-2024 11:57,2,0,1,Windows,Australia,1,0,0,1448,0,0
32423,13-01-2024 11:58,6,1,0,Linux,Australia,1,0,1,1122,0,0
22302,13-01-2024 11:59,1,1,0,Windows,Canada,0,0,1,2558,0,1
62064,13-01-2024 12:00,6,0,0,Windows,UK,0,1,1,1271,0,1
87800,13-01-2024 12:01,3,0,1,Linux,Canada,0,0,0,818,0,0
86140,13-01-2024 12:02,5,0,0,Tablet,Australia,0,1,1,1708,0,0
28835,13-01-2024 12:03,8,1,0,Linux,Australia,0,0,1,3496,0,1
74356,13-01-2024 12:04,7,1,0,Tablet,USA,0,0,1,2206,0,0
50282,13-01-2024 12:05,8,0,0,Mac,Australia,0,0,0,3606,0,0
53714,13-01-2024 12:06,4,1,1,Mobile,Australia,0,1,0,1710,0,0
68035,13-01-2024 12:07,4,0,1,Mac,Germany,0,1,1,3259,0,0
24814,13-01-2024 12:08,3,1,0,Mac,Germany,1,1,1,2606,0,0
25089,13-01-2024 12:09,8,0,1,Mac,UK,0,0,1,3259,0,0
74162,13-01-2024 12:10,9,0,0,Mac,India,0,0,1,3171,0,0
56831,13-01-2024 12:11,7,1,1,Mac,Canada,0,0,1,3428,0,0
33746,13-01-2024 12:12,5,1,0,Linux,India,0,0,1,2168,0,0
82673,13-01-2024 12:13,9,1,1,Mac,USA,1,1,1,2123,0,0
52940,13-01-2024 12:14,5,0,0,Mac,Canada,0,1,1,1067,0,0
87796,13-01-2024 12:15,5,0,1,Windows,USA,0,1,1,470,1,0
37476,13-01-2024 12:16,5,1,1,Windows,India,0,1,1,1788,0,0
27283,13-01-2024 12:17,6,1,0,Windows,USA,1,1,1,692,0,0
2769,13-01-2024 12:18,5,0,1,Mac,Germany,1,1,1,1093,0,0
43278,13-01-2024 12:19,7,0,0,Mac,USA,1,1,1,2321,0,0
47994,13-01-2024 12:20,6,1,1,Linux,UK,1,0,1,3386,0,0
63898,13-01-2024 12:21,1,0,1,Mac,USA,1,0,1,668,0,0
16634,13-01-2024 12:22,9,1,1,Tablet,USA,1,0,1,2556,0,0
11965,13-01-2024 12:23,3,1,1,Windows,Canada,1,1,1,1975,0,0
28566,13-01-2024 12:24,6,0,0,Mobile,Germany,1,0,0,1744,1,0
53196,13-01-2024 12:25,1,0,1,Windows,Germany,1,0,0,1250,0,0
99679,13-01-2024 12:26,3,1,0,Linux,UK,1,1,1,56,0,0
49285,13-01-2024 12:27,1,1,1,Linux,Canada,1,0,1,3521,0,0
56499,13-01-2024 12:28,1,1,0,Mac,Canada,1,0,1,2536,0,0
20420,13-01-2024 12:29,6,0,1,Tablet,Germany,1,0,1,1715,0,0
26236,13-01-2024 12:30,1,0,0,Mac,Canada,0,0,1,692,0,0
7218,13-01-2024 12:31,3,0,1,Windows,USA,1,1,1,335,0,0
50892,13-01-2024 12:32,6,0,0,Mobile,Canada,1,0,1,87,1,0
75031,13-01-2024 12:33,5,0,1,Mac,Australia,0,1,1,1702,0,0
65057,13-01-2024 12:34,3,1,0,Linux,USA,0,1,1,2666,0,0
79609,13-01-2024 12:35,8,0,1,Mobile,Australia,0,0,1,2028,0,0
77907,13-01-2024 12:36,4,0,1,Mac,India,0,1,1,1026,0,0
84130,13-01-2024 12:37,1,1,1,Mobile,UK,0,0,0,1048,0,0
12226,13-01-2024 12:38,6,0,0,Linux,Germany,1,1,1,1110,1,0
53271,13-01-2024 12:39,9,1,1,Linux,India,1,1,1,439,0,0
11046,13-01-2024 12:40,1,1,0,Mac,USA,1,0,1,561,0,0
38117,13-01-2024 12:41,7,1,1,Mac,India,1,1,1,525,0,1
5965,13-01-2024 12:42,6,1,1,Mac,Canada,0,0,0,486,0,1
60478,13-01-2024 12:43,8,1,0,Mac,UK,0,1,1,2353,0,0
79872,13-01-2024 12:44,5,1,0,Windows,UK,0,0,1,85,0,0
58277,13-01-2024 12:45,6,1,1,Tablet,Canada,1,1,1,815,0,0
86379,13-01-2024 12:46,9,1,1,Mac,Germany,1,0,1,2673,0,0
60613,13-01-2024 12:47,8,1,0,Linux,Germany,0,0,1,1366,0,0
18373,13-01-2024 12:48,6,0,1,Mac,India,0,0,0,1442,0,0
46452,13-01-2024 12:49,8,1,0,Windows,Germany,1,1,1,3267,0,0
51089,13-01-2024 12:50,7,1,0,Windows,Australia,1,1,1,1547,0,0
7654,13-01-2024 12:51,4,0,1,Linux,Germany,1,0,1,429,0,0
32280,13-01-2024 12:52,6,1,1,Linux,USA,1,0,1,1329,0,0
57141,13-01-2024 12:53,6,1,0,Mobile,Australia,0,1,1,931,0,0
88943,13-01-2024 12:54,0,0,1,Mac,Canada,1,0,0,3444,0,0
68894,13-01-2024 12:55,3,0,1,Windows,Germany,1,0,0,2893,0,0
27583,13-01-2024 12:56,4,1,1,Mobile,India,0,1,0,2805,0,0
95242,13-01-2024 12:57,5,1,0,Mac,Germany,0,1,1,2031,0,0
7360,13-01-2024 12:58,6,1,1,Linux,India,0,1,1,1479,0,0
54968,13-01-2024 12:59,4,0,1,Tablet,UK,0,0,1,3168,0,0
4743,13-01-2024 13:00,1,1,1,Tablet,Canada,1,1,1,871,0,0
8159,13-01-2024 13:01,4,0,1,Mobile,USA,1,0,1,2235,0,0
33151,13-01-2024 13:02,4,1,1,Tablet,Canada,0,1,0,1101,0,0
1518,13-01-2024 13:03,6,1,0,Mobile,Germany,0,0,1,1280,0,0
17652,13-01-2024 13:04,2,0,1,Windows,Australia,0,1,1,1518,0,1
79461,13-01-2024 13:05,0,1,1,Linux,India,0,1,0,2291,0,0
72011,13-01-2024 13:06,5,1,1,Tablet,Australia,1,0,1,587,0,0
43348,13-01-2024 13:07,6,0,0,Linux,Germany,0,0,1,1939,0,0
76422,13-01-2024 13:08,9,1,1,Windows,India,0,1,1,2648,0,0
78001,13-01-2024 13:09,7,0,0,Windows,UK,1,0,1,609,0,1
77757,13-01-2024 13:10,6,0,0,Windows,Germany,1,1,1,3269,0,1
25395,13-01-2024 13:11,6,1,0,Mac,Germany,1,1,0,220,0,0
3335,13-01-2024 13:12,6,0,1,Linux,UK,0,1,1,1241,1,0
71112,13-01-2024 13:13,0,0,1,Windows,Australia,0,1,1,1352,0,0
1500,13-01-2024 13:14,8,1,1,Windows,Canada,1,0,1,1123,0,0
93211,13-01-2024 13:15,8,1,1,Mac,USA,1,1,1,1753,0,0
9083,13-01-2024 13:16,6,1,1,Linux,Australia,0,0,1,1431,1,0
82256,13-01-2024 13:17,8,1,0,Mobile,USA,0,1,1,138,0,0
6543,13-01-2024 13:18,3,1,1,Mac,Australia,1,1,1,593,0,0
69812,13-01-2024 13:19,6,1,0,Linux,UK,0,0,1,57,0,0
53237,13-01-2024 13:20,1,1,1,Tablet,USA,1,0,1,958,0,1
97171,13-01-2024 13:21,5,1,1,Windows,Australia,0,1,0,2909,0,0
90716,13-01-2024 13:22,1,1,0,Mac,UK,1,1,1,1612,0,0
7613,13-01-2024 13:23,9,0,0,Mobile,Germany,0,0,1,499,0,0
67863,13-01-2024 13:24,2,1,1,Mac,Germany,1,1,0,2996,0,1
41540,13-01-2024 13:25,0,1,1,Linux,Australia,0,1,1,226,0,0
77202,13-01-2024 13:26,6,0,0,Linux,Germany,0,0,0,3407,0,0
27255,13-01-2024 13:27,1,0,0,Mac,Canada,1,1,0,1900,0,0
86666,13-01-2024 13:28,2,0,0,Mac,Germany,0,0,1,2578,0,0
23068,13-01-2024 13:29,0,1,1,Windows,Germany,0,0,1,3613,0,1
50057,13-01-2024 13:30,2,1,1,Tablet,USA,1,1,1,2492,0,0
19946,13-01-2024 13:31,3,0,0,Mobile,UK,1,1,0,1523,1,0
21547,13-01-2024 13:32,6,0,0,Mobile,Australia,0,0,0,1893,0,0
86237,13-01-2024 13:33,5,1,1,Windows,Germany,1,1,0,2049,0,0
6769,13-01-2024 13:34,0,0,0,Linux,Canada,1,1,1,1285,0,0
25883,13-01-2024 13:35,3,1,1,Mobile,USA,0,1,1,65,0,1
62340,13-01-2024 13:36,8,1,1,Windows,India,0,1,1,2382,0,0
80199,13-01-2024 13:37,2,0,1,Tablet,Australia,0,0,1,1553,1,0
36162,13-01-2024 13:38,5,1,0,Linux,UK,0,0,1,289,0,1
89388,13-01-2024 13:39,1,1,1,Mac,Canada,0,1,1,1031,0,0
86924,13-01-2024 13:40,4,1,1,Tablet,Australia,1,1,1,1404,0,0
34434,13-01-2024 13:41,8,0,0,Mobile,Australia,1,0,1,1273,1,0
23102,13-01-2024 13:42,1,1,0,Windows,Canada,1,1,1,3556,0,0
22536,13-01-2024 13:43,2,1,1,Mac,India,0,0,1,2835,0,0
78891,13-01-2024 13:44,1,0,1,Mobile,India,0,0,1,802,0,0
68770,13-01-2024 13:45,1,0,0,Mobile,USA,1,1,1,252,0,0
51388,13-01-2024 13:46,5,1,1,Mac,India,1,0,1,556,0,0
51775,13-01-2024 13:47,5,0,0,Windows,USA,1,1,1,1909,0,0
32147,13-01-2024 13:48,4,0,1,Linux,Canada,0,0,1,1504,0,0
51526,13-01-2024 13:49,1,1,1,Mobile,Germany,0,0,1,2583,0,0
24659,13-01-2024 13:50,0,1,1,Tablet,Canada,1,0,1,3505,0,0
83096,13-01-2024 13:51,2,1,1,Mobile,Canada,1,1,1,1078,0,1
24088,13-01-2024 13:52,2,1,0,Mobile,India,1,0,0,1359,0,0
69464,13-01-2024 13:53,8,0,1,Mobile,India,1,1,1,3047,0,0
60998,13-01-2024 13:54,3,0,0,Tablet,UK,1,0,1,1620,0,0
41382,13-01-2024 13:55,8,1,1,Windows,Canada,0,1,0,3143,0,0
29184,13-01-2024 13:56,0,0,0,Mobile,India,1,0,1,3569,0,0
21099,13-01-2024 13:57,2,0,1,Mobile,India,0,0,1,1947,1,0
70810,13-01-2024 13:58,0,0,0,Mac,UK,1,1,1,2606,0,0
91506,13-01-2024 13:59,5,0,1,Mobile,Australia,0,0,1,1828,0,0
92280,13-01-2024 14:00,0,0,1,Mobile,Australia,0,0,1,2946,0,0
38739,13-01-2024 14:01,1,1,1,Linux,Canada,1,0,1,2513,0,0
9389,13-01-2024 14:02,8,0,1,Linux,Australia,1,0,1,1609,1,0
18352,13-01-2024 14:03,0,0,0,Mac,India,1,0,1,250,0,0
22148,13-01-2024 14:04,3,1,0,Windows,India,0,1,1,2860,0,0
32828,13-01-2024 14:05,5,0,1,Mobile,Canada,1,1,0,1842,0,0
69040,13-01-2024 14:06,1,0,1,Windows,India,0,0,1,2685,0,0
57795,13-01-2024 14:07,0,0,0,Mobile,Germany,0,1,1,1118,0,0
59620,13-01-2024 14:08,3,1,1,Windows,USA,0,1,1,3035,0,0
95279,13-01-2024 14:09,2,1,0,Tablet,India,0,1,1,1008,0,1
95430,13-01-2024 14:10,6,1,0,Mobile,Germany,1,1,1,255,0,0
97531,13-01-2024 14:11,6,1,0,Linux,UK,0,1,0,1829,0,0
58114,13-01-2024 14:12,9,0,1,Windows,India,1,1,1,1181,0,0
41711,13-01-2024 14:13,6,1,0,Mac,India,0,0,1,1220,0,0
18748,13-01-2024 14:14,8,1,0,Tablet,UK,0,0,1,2154,0,0
89636,13-01-2024 14:15,8,1,0,Linux,USA,1,0,0,2889,1,1
34691,13-01-2024 14:16,3,0,0,Tablet,India,1,1,1,1563,0,0
89517,13-01-2024 14:17,8,1,0,Tablet,India,0,1,1,2765,0,0
66282,13-01-2024 14:18,6,1,1,Windows,Australia,1,1,1,3446,0,1
99244,13-01-2024 14:19,5,1,1,Windows,Canada,1,1,1,533,0,0
61360,13-01-2024 14:20,8,0,0,Mobile,India,1,1,1,2325,0,0
11246,13-01-2024 14:21,3,0,1,Tablet,UK,1,0,1,3219,0,0
60395,13-01-2024 14:22,0,0,0,Mobile,India,0,0,1,3051,0,0
33486,13-01-2024 14:23,5,1,1,Tablet,USA,1,0,0,3063,0,0
31340,13-01-2024 14:24,0,0,0,Tablet,USA,1,1,1,2242,0,0
85874,13-01-2024 14:25,9,0,1,Mobile,UK,1,1,1,26,0,0
51300,13-01-2024 14:26,8,1,1,Linux,USA,1,1,1,3604,0,0
4086,13-01-2024 14:27,4,1,0,Mobile,Germany,0,1,0,2269,0,0
92071,13-01-2024 14:28,1,0,0,Mac,USA,1,0,1,436,0,0
15860,13-01-2024 14:29,7,1,0,Mac,India,0,0,1,1374,0,0
18013,13-01-2024 14:30,9,1,0,Mac,Germany,0,1,1,672,0,0
8407,13-01-2024 14:31,5,0,1,Mac,UK,1,1,1,1972,0,0
34542,13-01-2024 14:32,2,0,0,Linux,India,0,0,1,830,0,0
25935,13-01-2024 14:33,1,1,0,Mac,USA,0,0,1,53,0,1
50079,13-01-2024 14:34,9,1,0,Linux,USA,0,0,1,370,0,0
35111,13-01-2024 14:35,3,0,0,Linux,India,1,0,0,1151,0,0
57550,13-01-2024 14:36,0,0,0,Mobile,Germany,0,1,1,1774,0,0
76697,13-01-2024 14:37,0,1,0,Windows,Australia,1,1,1,1110,0,0
90117,13-01-2024 14:38,4,0,0,Mac,USA,0,0,1,3144,0,0
98813,13-01-2024 14:39,9,1,0,Windows,UK,0,0,0,1081,0,0
87936,13-01-2024 14:40,8,0,1,Mac,UK,1,0,1,30,0,0
77955,13-01-2024 14:41,4,0,1,Windows,Canada,0,1,1,146,0,0
41565,13-01-2024 14:42,5,0,0,Windows,USA,1,1,1,3076,0,0
20283,13-01-2024 14:43,9,1,0,Linux,UK,1,1,1,3443,0,0
67470,13-01-2024 14:44,8,1,1,Mac,USA,1,1,1,3268,0,0
87916,13-01-2024 14:45,2,0,1,Mac,USA,1,0,1,1174,0,0
80552,13-01-2024 14:46,3,0,1,Mac,USA,0,1,1,2804,0,0
39233,13-01-2024 14:47,1,0,1,Windows,USA,0,0,0,2571,0,0
23695,13-01-2024 14:48,3,0,0,Mobile,UK,0,1,1,3313,0,0
91488,13-01-2024 14:49,7,0,1,Mac,India,1,1,1,1245,1,0
43734,13-01-2024 14:50,1,1,1,Linux,USA,1,1,1,2679,0,0
82257,13-01-2024 14:51,3,0,0,Windows,Australia,0,0,0,2266,0,0
2505,13-01-2024 14:52,7,0,0,Windows,Germany,1,0,1,3203,1,0
6363,13-01-2024 14:53,6,0,0,Linux,USA,0,0,0,1234,0,0
49708,13-01-2024 14:54,8,1,1,Tablet,Canada,1,1,1,2224,0,0
44614,13-01-2024 14:55,1,0,1,Tablet,USA,1,1,1,177,0,1
2010,13-01-2024 14:56,3,0,0,Mobile,USA,0,0,1,2269,0,0
20861,13-01-2024 14:57,8,1,0,Mobile,India,1,0,1,3302,0,1
25125,13-01-2024 14:58,5,0,1,Tablet,India,1,1,0,2495,0,0
10369,13-01-2024 14:59,8,0,1,Tablet,Canada,1,0,0,3058,0,1
70393,13-01-2024 15:00,8,0,0,Windows,USA,1,1,1,504,0,0
27671,13-01-2024 15:01,6,0,1,Tablet,Germany,0,1,1,2945,0,0
76400,13-01-2024 15:02,6,1,1,Mobile,Germany,0,1,1,2326,1,1
65512,13-01-2024 15:03,7,0,1,Tablet,USA,0,1,1,625,0,0
99026,13-01-2024 15:04,1,1,0,Linux,USA,0,0,0,2129,0,0
76656,13-01-2024 15:05,9,0,1,Tablet,Germany,1,0,1,2454,0,0
86759,13-01-2024 15:06,6,0,1,Mobile,UK,0,0,1,3051,0,0
98686,13-01-2024 15:07,5,1,1,Mac,Canada,1,0,1,3142,0,1
45138,13-01-2024 15:08,6,0,1,Mobile,Australia,1,1,1,2744,0,0
54420,13-01-2024 15:09,5,0,1,Tablet,Australia,0,0,1,2111,0,0
69089,13-01-2024 15:10,2,1,1,Windows,USA,1,1,1,1099,0,0
16489,13-01-2024 15:11,4,1,1,Windows,UK,1,1,1,3286,0,0
60789,13-01-2024 15:12,2,0,1,Linux,India,1,1,0,2802,0,0
70925,13-01-2024 15:13,5,1,0,Windows,India,1,0,1,1066,0,0
50703,13-01-2024 15:14,2,1,0,Tablet,UK,0,0,1,255,0,0
88486,13-01-2024 15:15,1,1,0,Mac,USA,0,0,1,1904,0,0
77625,13-01-2024 15:16,3,0,1,Mac,India,1,0,1,277,0,0
59228,13-01-2024 15:17,8,0,0,Windows,UK,1,1,1,127,0,0
4051,13-01-2024 15:18,0,0,0,Tablet,USA,0,1,1,2566,0,0
39090,13-01-2024 15:19,7,0,0,Windows,Australia,1,1,1,1716,0,0
29805,13-01-2024 15:20,4,0,1,Mobile,Canada,0,0,1,1553,0,1
95978,13-01-2024 15:21,1,0,1,Linux,UK,0,0,1,2790,0,0
45557,13-01-2024 15:22,8,1,1,Mobile,India,0,1,1,722,0,0
3555,13-01-2024 15:23,1,0,0,Mac,Canada,0,1,0,2420,0,0
51241,13-01-2024 15:24,2,1,1,Mobile,Canada,0,1,1,455,0,0
79303,13-01-2024 15:25,0,0,1,Mac,Australia,1,0,1,3297,0,1
66994,13-01-2024 15:26,0,0,1,Linux,UK,0,1,0,1567,0,0
17066,13-01-2024 15:27,1,0,1,Linux,Canada,0,0,1,3638,0,0
5721,13-01-2024 15:28,1,1,1,Mac,India,0,0,1,41,0,1
78982,13-01-2024 15:29,5,0,0,Tablet,UK,0,1,1,748,0,0
7304,13-01-2024 15:30,7,1,1,Windows,Canada,1,0,0,2222,0,0
43967,13-01-2024 15:31,3,0,1,Linux,UK,0,1,1,73,0,0
79763,13-01-2024 15:32,2,1,0,Linux,UK,0,1,1,839,0,1
41462,13-01-2024 15:33,1,0,1,Windows,UK,1,1,1,2151,0,0
72834,13-01-2024 15:34,0,1,1,Linux,Germany,0,1,1,2642,0,0
51155,13-01-2024 15:35,7,1,0,Linux,Germany,0,1,1,2694,0,0
76842,13-01-2024 15:36,6,0,0,Tablet,India,1,0,1,481,0,0
3589,13-01-2024 15:37,1,1,0,Mobile,India,1,0,1,766,0,0
38078,13-01-2024 15:38,6,1,0,Mobile,USA,0,0,0,1615,0,0
55918,13-01-2024 15:39,5,1,0,Windows,Australia,1,1,1,1561,0,0
14601,13-01-2024 15:40,7,1,1,Mac,Australia,1,0,0,2941,0,0
8711,13-01-2024 15:41,5,0,0,Windows,Germany,0,0,1,197,0,0
87900,13-01-2024 15:42,3,1,1,Linux,Australia,0,0,0,1760,0,1
60430,13-01-2024 15:43,7,1,0,Mobile,UK,0,1,1,1297,1,0
64327,13-01-2024 15:44,0,0,1,Mobile,Germany,0,0,1,2523,0,0
96146,13-01-2024 15:45,9,0,0,Mac,UK,1,0,1,2928,0,0
4970,13-01-2024 15:46,0,0,1,Mobile,Canada,1,1,1,2230,0,0
70535,13-01-2024 15:47,3,1,0,Windows,Australia,1,1,1,453,0,0
87570,13-01-2024 15:48,0,1,0,Mac,UK,0,0,1,388,0,0
37176,13-01-2024 15:49,4,0,0,Tablet,Germany,0,1,1,802,0,0
42730,13-01-2024 15:50,8,0,0,Windows,Germany,0,1,1,1227,0,0
83168,13-01-2024 15:51,8,0,1,Linux,USA,1,0,1,766,0,0
14385,13-01-2024 15:52,8,1,1,Tablet,UK,1,0,1,2716,0,0
6950,13-01-2024 15:53,5,1,1,Mobile,USA,1,0,1,625,0,0
74511,13-01-2024 15:54,0,1,1,Mobile,UK,0,0,1,2155,0,0
54009,13-01-2024 15:55,9,1,0,Mac,UK,1,0,1,1414,0,0
87850,13-01-2024 15:56,4,0,0,Tablet,India,0,0,0,1536,1,0
24398,13-01-2024 15:57,9,1,1,Linux,Australia,0,0,1,1071,0,1
26277,13-01-2024 15:58,1,1,0,Mobile,Canada,1,0,1,2755,0,0
